FAKE_DATA,denominator,sex,age_band,measure,interval_start,interval_end,ratio,numerator
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,25,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,15,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-10-01,2022-10-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.027027027027027,10
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-11-01,2022-11-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0405405405405405,15
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.027027027027027,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2022-12-01,2022-12-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0405405405405405,15
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.027027027027027,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-01-01,2023-01-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0405405405405405,15
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.027027027027027,10
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-02-01,2023-02-28,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0405405405405405,15
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0405405405405405,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-03-01,2023-03-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0405405405405405,15
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0405405405405405,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,20,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-04-01,2023-04-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0405405405405405,15
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.027027027027027,10
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-05-01,2023-05-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0405405405405405,15
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0405405405405405,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,45,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-06-01,2023-06-30,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.027027027027027,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0405405405405405,15
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,30,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-07-01,2023-07-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.027027027027027,10
FAKE_DATA,20,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0405405405405405,15
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,10,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-08-01,2023-08-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.027027027027027,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0405405405405405,15
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,0.0,0
FAKE_DATA,0,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-09-01,2023-09-30,,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.027027027027027,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0405405405405405,15
FAKE_DATA,50,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,0.0,0
FAKE_DATA,0,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-10-01,2023-10-31,,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.027027027027027,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,35,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0405405405405405,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,15,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,0.0,0
FAKE_DATA,0,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-11-01,2023-11-30,,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.027027027027027,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0405405405405405,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.2857142857142857,10
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0,0
FAKE_DATA,0,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,,0
FAKE_DATA,10,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2023-12-01,2023-12-31,0.0,0
FAKE_DATA,365,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0273972602739726,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,50,male,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,370,male,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0405405405405405,15
FAKE_DATA,45,female,25 to 34,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,35,female,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,30,male,10 to 17,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,30,male,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,0,female,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,,0
FAKE_DATA,10,male,0 to 9,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-01-01,2024-01-31,0.0,0
FAKE_DATA,370,female,35 and over,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-02-01,2024-02-29,0.027027027027027,10
FAKE_DATA,25,female,18 to 24,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months01_09_2025_16_02,2024-02-01,2024-02-29,0.0,0
